Date,Open,High,Low,Close,Volume,OpenInt
1/23/1992,5.3058,5.3861,5.2413,5.2736,21850673,0
1/24/1992,5.2413,5.2977,5.225,5.225,16234483,0
1/27/1992,5.2332,5.2413,5.201,5.2171,14095623,0
1/28/1992,5.201,5.2413,5.1929,5.2091,14638163,0
1/29/1992,5.201,5.2736,5.1284,5.1605,22105545,0
1/30/1992,5.1689,5.1767,5.0882,5.1045,19603007,0
1/31/1992,5.0962,5.1126,4.9996,5.016,19188643,0
2/3/1992,4.9996,5.0721,4.9917,5.0721,24204166,0
2/4/1992,5.064,5.1448,5.048,5.1284,16939488,0
2/5/1992,5.1365,5.225,5.1284,5.1689,20418306,0
2/6/1992,5.1929,5.2171,5.1284,5.1689,13879497,0
2/7/1992,5.1689,5.1845,5.1126,5.1526,17806958,0
2/10/1992,5.1526,5.1845,5.1205,5.1605,13047804,0
2/11/1992,5.1526,5.1767,5.1126,5.1365,11724241,0
2/12/1992,5.1448,5.2091,5.1284,5.1929,12590221,0
2/13/1992,5.225,5.2653,5.1365,5.1605,16955884,0
2/14/1992,5.1526,5.1929,5.1448,5.1448,15234360,0
2/18/1992,5.1767,5.2171,5.1448,5.1448,19415201,0
2/19/1992,5.1448,5.225,5.1448,5.225,17806958,0
2/20/1992,5.2413,5.37,5.2413,5.362,41392567,0
2/21/1992,5.3377,5.362,5.3134,5.362,31431579,0
2/24/1992,5.362,5.3861,5.3377,5.3539,16379063,0
2/25/1992,5.3377,5.346,5.2816,5.2977,17972403,0
2/26/1992,5.2894,5.346,5.2894,5.2977,16230016,0
2/27/1992,5.3058,5.3134,5.2413,5.2653,13028425,0
2/28/1992,5.2816,5.3058,5.2332,5.2413,14018113,0
3/2/1992,5.2413,5.3297,5.225,5.3058,19181197,0
3/3/1992,5.2816,5.2977,5.2171,5.2332,16502772,0
3/4/1992,5.2494,5.2736,5.1767,5.1767,18437436,0
3/5/1992,5.1605,5.2171,5.1526,5.1845,19591078,0
3/6/1992,5.201,5.2171,5.1448,5.1689,15799259,0
3/9/1992,5.1526,5.1767,5.1365,5.1689,15004826,0
3/10/1992,5.1767,5.225,5.1689,5.1845,13463652,0
3/11/1992,5.1845,5.201,5.1045,5.1448,16057112,0
3/12/1992,5.1365,5.1767,5.1284,5.1448,15611454,0
3/13/1992,5.1845,5.2091,5.1689,5.201,13456198,0
3/16/1992,5.1767,5.201,5.1448,5.201,8474960,0
3/17/1992,5.1845,5.2653,5.1845,5.2413,15371486,0
3/18/1992,5.225,5.2653,5.201,5.2332,14259578,0
3/19/1992,5.2413,5.2494,5.2091,5.2091,11713810,0
3/20/1992,5.201,5.2653,5.1929,5.2413,30048402,0
3/23/1992,5.2332,5.2332,5.1767,5.2091,14916885,0
3/24/1992,5.2171,5.2332,5.1767,5.1845,12949430,0
3/25/1992,5.1767,5.2091,5.1689,5.1929,11263680,0
3/26/1992,5.201,5.201,5.1205,5.1284,10601904,0
3/27/1992,5.1126,5.1284,5.0802,5.0802,9455711,0
3/30/1992,5.0882,5.1205,5.064,5.0721,8959373,0
3/31/1992,5.0721,5.1284,5.048,5.056,13773676,0
4/1/1992,5.0399,5.0962,5.016,5.0962,15016748,0
4/2/1992,5.1045,5.1126,4.9996,5.016,16118227,0
4/3/1992,5.0077,5.0399,4.9836,4.9917,14594937,0
4/6/1992,5.0077,5.056,4.9917,5.048,11078856,0
4/7/1992,5.048,5.056,4.9353,4.9432,19568722,0
4/8/1992,4.9031,4.9674,4.855,4.863,32072495,0
4/9/1992,4.9031,4.9917,4.8708,4.9836,24885320,0
4/10/1992,5.016,5.0882,5.016,5.0721,16936506,0
4/13/1992,5.0802,5.0962,5.016,5.016,10241196,0
4/14/1992,5.064,5.1605,5.064,5.1205,23174233,0
4/15/1992,5.1526,5.201,5.1448,5.201,21400543,0
4/16/1992,5.201,5.2736,5.1845,5.2736,31990515,0
4/20/1992,5.2332,5.2894,5.2171,5.2494,23448485,0
4/21/1992,5.201,5.2091,5.1448,5.1845,26143300,0
4/22/1992,5.1526,5.1689,5.0962,5.1526,23569212,0
4/23/1992,5.1526,5.1689,5.056,5.1126,26767816,0
4/24/1992,5.1126,5.1365,5.0399,5.064,13727467,0
4/27/1992,5.0399,5.0882,5.0319,5.064,11139966,0
4/28/1992,5.056,5.1045,5.0319,5.0721,14186539,0
4/29/1992,5.0882,5.0962,5.0399,5.056,13681265,0
4/30/1992,5.048,5.1126,5.0319,5.1126,21372224,0
5/1/1992,5.0962,5.1126,5.0399,5.056,17084068,0
5/4/1992,5.064,5.1526,5.064,5.1526,15614438,0
5/5/1992,5.1605,5.1689,5.1205,5.1365,11956761,0
5/6/1992,5.1448,5.1526,5.0882,5.1365,18309257,0
5/7/1992,5.1365,5.1767,5.1284,5.1284,15328260,0
5/8/1992,5.1448,5.1767,5.1205,5.1689,14041964,0
5/11/1992,5.1767,5.3058,5.1767,5.2816,30189997,0
5/12/1992,5.2816,5.3134,5.2413,5.2736,20977242,0
5/13/1992,5.2894,5.2977,5.2171,5.225,16461039,0
5/14/1992,5.225,5.225,5.1605,5.1929,13918254,0
5/15/1992,5.1605,5.1767,5.1448,5.1526,27519029,0
5/18/1992,5.1845,5.1929,5.1045,5.1284,10248652,0
5/19/1992,5.1284,5.2171,5.1045,5.2091,12617051,0
5/20/1992,5.201,5.2091,5.1689,5.1767,9366277,0
5/21/1992,5.1605,5.1605,5.0962,5.1205,10187537,0
5/22/1992,5.1205,5.1365,5.0962,5.1126,7130533,0
5/26/1992,5.1126,5.1126,5.0077,5.0077,12924092,0
5/27/1992,5.0399,5.0802,5.016,5.064,9245545,0
5/28/1992,5.0802,5.1448,5.048,5.1448,8869941,0
5/29/1992,5.1605,5.1845,5.0962,5.0962,13928685,0
6/1/1992,5.1045,5.1045,5.0399,5.0962,13436819,0
6/2/1992,5.0399,5.056,4.9836,5.0399,12453092,0
6/3/1992,5.0721,5.0882,5.0077,5.0721,13927193,0
6/4/1992,5.0721,5.1045,5.0399,5.0882,13755788,0
6/5/1992,5.1045,5.1845,5.0882,5.1689,12290629,0
6/8/1992,5.1605,5.1689,5.0882,5.0882,9691206,0
6/9/1992,5.1045,5.1126,5.0721,5.0802,8834167,0
6/10/1992,5.0721,5.1045,5.056,5.064,8798398,0
6/11/1992,5.064,5.1284,5.0077,5.1205,10682385,0
6/12/1992,5.1526,5.1526,5.0802,5.0882,8622518,0
6/15/1992,5.064,5.1365,5.056,5.1045,12321931,0
6/16/1992,5.1526,5.1929,5.1365,5.1605,11113136,0
6/17/1992,5.1526,5.1526,5.0721,5.0721,15958743,0
6/18/1992,5.0962,5.1205,5.056,5.0721,17400048,0
6/19/1992,5.0802,5.1365,5.0721,5.0721,35370964,0
6/22/1992,5.056,5.0962,5.016,5.0882,10856775,0
6/23/1992,5.0962,5.1205,5.0721,5.0962,11859875,0
6/24/1992,5.0962,5.1205,5.0721,5.0962,8568865,0
6/25/1992,5.1205,5.1689,5.1045,5.1526,10804605,0
6/26/1992,5.1284,5.201,5.1205,5.201,12971787,0
6/29/1992,5.201,5.2736,5.1689,5.2736,11982100,0
6/30/1992,5.2736,5.2977,5.1689,5.1845,15559287,0
7/1/1992,5.2091,5.2494,5.201,5.2332,14088166,0
7/2/1992,5.2332,5.2413,5.1448,5.1526,15593573,0
7/6/1992,5.1448,5.1689,5.1205,5.1605,16182319,0
7/7/1992,5.1845,5.201,5.0802,5.0802,15426634,0
7/8/1992,5.0721,5.1365,5.048,5.1365,11470856,0
7/9/1992,5.1365,5.1845,5.1205,5.1845,11153384,0
7/10/1992,5.1767,5.1929,5.0962,5.0962,9153135,0
7/13/1992,5.1126,5.1526,5.0882,5.1205,6735554,0
7/14/1992,5.1205,5.1929,5.1126,5.1929,9275359,0
7/15/1992,5.1929,5.2332,5.1767,5.2091,10592956,0
7/16/1992,5.1448,5.1605,5.1126,5.1605,18710198,0
7/17/1992,5.1448,5.2091,5.1365,5.1689,23604986,0
7/20/1992,5.1126,5.1605,5.1126,5.1526,10202447,0
7/21/1992,5.1689,5.1845,5.1448,5.1448,14693308,0
7/22/1992,5.1284,5.1448,5.1045,5.1045,8144069,0
7/23/1992,5.1045,5.1284,5.0802,5.1284,16768084,0
7/24/1992,5.0962,5.1045,4.9836,4.9836,17996250,0
7/27/1992,4.9917,5.048,4.9917,4.9996,11445519,0
7/28/1992,4.9996,5.064,4.9996,5.056,18705725,0
7/29/1992,5.0882,5.1448,5.0802,5.1448,21597287,0
7/30/1992,5.1526,5.1767,5.0802,5.0882,19760998,0
7/31/1992,5.0802,5.1448,5.064,5.1045,10494586,0
8/3/1992,5.0962,5.1126,5.0077,5.016,15076369,0
8/4/1992,5.0721,5.0721,5.0319,5.0399,13582892,0
8/5/1992,5.0399,5.0399,4.9836,4.9917,11883724,0
8/6/1992,4.9836,5.056,4.9836,5.048,19753544,0
8/7/1992,5.0399,5.0962,5.0319,5.0399,16259825,0
8/10/1992,5.016,5.056,5.016,5.048,8552467,0
8/11/1992,5.064,5.064,4.9996,5.056,12779513,0
8/12/1992,5.0399,5.064,4.9996,5.0077,12673691,0
8/13/1992,5.048,5.064,4.9996,5.016,12593198,0
8/14/1992,5.0399,5.0721,5.016,5.0399,9955025,0
8/17/1992,5.016,5.0962,5.016,5.0721,7905591,0
8/18/1992,5.0721,5.1284,5.064,5.1126,9384165,0
8/19/1992,5.1126,5.1205,5.0721,5.0802,9771691,0
8/20/1992,5.0882,5.0882,5.056,5.0802,11681015,0
8/21/1992,5.1045,5.1205,4.9996,5.0077,19020221,0
8/24/1992,4.9917,4.9996,4.9353,4.9432,16656295,0
8/25/1992,4.9514,4.9674,4.9191,4.9353,13591834,0
8/26/1992,4.9353,4.9514,4.9031,4.9191,12426266,0
8/27/1992,4.9674,4.9917,4.9432,4.9514,14538298,0
8/28/1992,4.9432,4.9514,4.8708,4.8949,18453829,0
8/31/1992,4.9031,4.9674,4.8949,4.9353,14436944,0
9/1/1992,4.9272,4.9514,4.9031,4.9514,13235604,0
9/2/1992,4.9353,4.9996,4.9191,4.9674,14185052,0
9/3/1992,4.9755,5.0077,4.9674,4.9836,18449360,0
9/4/1992,4.9755,5.0077,4.9755,4.9755,8576315,0
9/8/1992,4.9836,4.9996,4.9432,4.9432,12436698,0
9/9/1992,4.9595,4.9836,4.9514,4.9674,10582524,0
9/10/1992,4.9836,5.016,4.9755,5.016,10870188,0
9/11/1992,4.9996,5.0319,4.9836,5.0077,14693308,0
9/14/1992,5.0721,5.1845,5.056,5.1689,27580139,0
9/15/1992,5.1526,5.2171,5.1526,5.1526,23089275,0
9/16/1992,5.1448,5.2413,5.1365,5.201,18200449,0
9/17/1992,5.225,5.2816,5.2171,5.2736,15317826,0
9/18/1992,5.2736,5.3219,5.2413,5.3134,31012751,0
9/21/1992,5.2736,5.2894,5.2332,5.2332,10668969,0
9/22/1992,5.2091,5.225,5.1526,5.1526,11895650,0
9/23/1992,5.1448,5.1929,5.1205,5.1767,25491956,0
9/24/1992,5.2091,5.2332,5.1767,5.1929,11026693,0
9/25/1992,5.1929,5.201,5.1689,5.1929,7983094,0
9/28/1992,5.1767,5.2894,5.1689,5.2894,12579790,0
9/29/1992,5.2736,5.2816,5.201,5.2091,10385778,0
9/30/1992,5.2171,5.2573,5.2091,5.2171,11871803,0
10/1/1992,5.2332,5.2332,5.1689,5.1929,15454953,0
10/2/1992,5.201,5.2171,5.056,5.056,14205917,0
10/5/1992,5.0399,5.048,4.879,5.0319,28063058,0
10/6/1992,5.0319,5.056,4.9674,4.9674,11706355,0
10/7/1992,4.9917,4.9996,4.9191,4.9191,13957003,0
10/8/1992,4.9432,5.048,4.9353,5.0399,16742741,0
10/9/1992,5.048,5.048,4.9836,4.9996,9728468,0
10/12/1992,4.9996,5.048,4.9996,5.0319,7957761,0
10/13/1992,5.0319,5.0882,4.9836,4.9917,14746969,0
10/14/1992,4.9996,5.064,4.9755,4.9996,13617175,0
10/15/1992,4.9996,5.056,4.9996,5.0077,13247525,0
10/16/1992,5.0399,5.1045,5.0077,5.0882,22724105,0
10/19/1992,5.0721,5.1448,5.056,5.0962,17823352,0
10/20/1992,5.1045,5.1284,5.0721,5.1045,14308763,0
10/21/1992,5.1126,5.1126,5.0721,5.0721,8580788,0
10/22/1992,5.0721,5.0962,5.0399,5.0962,10208408,0
10/23/1992,5.0962,5.1205,5.056,5.064,10812058,0
10/26/1992,5.0721,5.1284,5.064,5.1284,9937137,0
10/27/1992,5.1448,5.1845,5.0882,5.1126,16633936,0
10/28/1992,5.1045,5.1845,5.0962,5.1845,12146052,0
10/29/1992,5.1845,5.1845,5.1448,5.1689,7100725,0
10/30/1992,5.1767,5.1767,5.0962,5.1205,8175373,0
11/2/1992,5.1284,5.2332,5.1284,5.2332,14425020,0
11/3/1992,5.2332,5.2332,5.1845,5.2091,14289383,0
11/4/1992,5.2653,5.3058,5.2091,5.225,19132008,0
11/5/1992,5.2413,5.2653,5.1767,5.2171,10944711,0
11/6/1992,5.225,5.225,5.1689,5.1689,8618049,0
11/9/1992,5.1689,5.2573,5.1448,5.201,12323421,0
11/10/1992,5.201,5.2171,5.1365,5.1526,13821370,0
11/11/1992,5.1605,5.225,5.1605,5.225,11172760,0
11/12/1992,5.225,5.2573,5.1845,5.2573,10458811,0
11/13/1992,5.225,5.2653,5.2091,5.2653,9086063,0
11/16/1992,5.2573,5.2653,5.201,5.201,9428879,0
11/17/1992,5.2091,5.225,5.1845,5.201,8486885,0
11/18/1992,5.1929,5.2653,5.1767,5.2573,14855775,0
11/19/1992,5.2573,5.2573,5.201,5.2091,10114507,0
11/20/1992,5.2653,5.346,5.2332,5.3377,36363632,0
11/23/1992,5.3941,5.4828,5.3539,5.4747,32117210,0
11/24/1992,5.4586,5.5711,5.4345,5.515,36514173,0
11/25/1992,5.5071,5.5796,5.5071,5.531,20629956,0
11/27/1992,5.5228,5.5471,5.5071,5.531,9971419,0
11/30/1992,5.531,5.5876,5.5071,5.5552,17095991,0
12/1/1992,5.5071,5.531,5.4507,5.4747,16768084,0
12/2/1992,5.5071,5.531,5.4667,5.5228,10959620,0
12/3/1992,5.531,5.5392,5.4422,5.4422,12192258,0
12/4/1992,5.4747,5.5631,5.4263,5.515,14280441,0
12/7/1992,5.515,5.531,5.4747,5.531,10452850,0
12/8/1992,5.531,5.5711,5.515,5.5711,13298209,0
12/9/1992,5.5711,5.6035,5.5552,5.6035,15021220,0
12/10/1992,5.6035,5.6035,5.5392,5.5631,11637795,0
12/11/1992,5.5552,5.5954,5.5552,5.5876,6811568,0
12/14/1992,5.5711,5.6114,5.5471,5.5552,16048172,0
12/15/1992,5.5392,5.6436,5.5392,5.6114,14645614,0
12/16/1992,5.6035,5.6359,5.5631,5.5711,15247775,0
12/17/1992,5.5631,5.7,5.5552,5.684,21232119,0
12/18/1992,5.7322,5.7968,5.6919,5.7888,47950748,0
12/21/1992,5.7485,5.8372,5.7485,5.8372,18020100,0
12/22/1992,5.8046,5.8206,5.7647,5.8046,17495442,0
12/23/1992,5.7968,5.8206,5.7647,5.7647,12241445,0
12/24/1992,5.7647,5.8046,5.7647,5.7727,3925966,0
12/28/1992,5.7564,5.8206,5.7322,5.7968,8090413,0
12/29/1992,5.7888,5.8372,5.7485,5.7564,13633568,0
12/30/1992,5.7564,5.7888,5.7485,5.7804,10257596,0
12/31/1992,5.7727,5.7968,5.6679,5.7,10056376,0
1/4/1993,5.7082,5.7485,5.684,5.7,11238342,0
1/5/1993,5.6919,5.7968,5.684,5.7727,16952904,0
1/6/1993,5.7403,5.7804,5.7244,5.7485,15311864,0
1/7/1993,5.7647,5.8206,5.7,5.7322,19597042,0
1/8/1993,5.7322,5.7564,5.6598,5.7244,18233237,0
1/11/1993,5.7,5.7322,5.6517,5.6679,11524518,0
1/12/1993,5.684,5.684,5.6279,5.6761,10834417,0
1/13/1993,5.6598,5.6761,5.6279,5.6517,14298329,0
1/14/1993,5.6679,5.6679,5.6035,5.6598,18167656,0
1/15/1993,5.6517,5.7082,5.6197,5.6436,27657646,0
1/18/1993,5.6436,5.6517,5.6114,5.6436,8282684,0
1/19/1993,5.6679,5.7082,5.6114,5.6114,12746723,0
1/20/1993,5.6035,5.6679,5.515,5.515,22466245,0
1/21/1993,5.531,5.5796,5.5071,5.5711,16241935,0
1/22/1993,5.5876,5.684,5.5796,5.6279,19559783,0
1/25/1993,5.6279,5.6679,5.5876,5.6679,13514327,0
1/26/1993,5.6761,5.7403,5.6679,5.6761,17677280,0
1/27/1993,5.6679,5.6919,5.6197,5.6436,12348760,0
1/28/1993,5.6517,5.7403,5.6359,5.7,14782739,0
1/29/1993,5.7082,5.7647,5.6919,5.7485,14891547,0
2/1/1993,5.7403,5.7727,5.7,5.7564,10138353,0
2/2/1993,5.7082,5.7244,5.6197,5.6679,17623623,0
2/3/1993,5.6517,5.7485,5.6436,5.7485,13158097,0
2/4/1993,5.7564,5.7888,5.7244,5.7804,11643758,0
2/5/1993,5.7564,5.829,5.7485,5.7968,20394457,0
2/8/1993,5.7804,5.8531,5.7564,5.7888,19495687,0
2/9/1993,5.7804,5.7968,5.7403,5.7804,13886952,0
2/10/1993,5.7727,5.8128,5.7403,5.7888,15499669,0
2/11/1993,5.7888,5.7968,5.7564,5.7647,12552956,0
2/12/1993,5.7485,5.7564,5.6598,5.6679,10974525,0
2/16/1993,5.6517,5.6679,5.5392,5.5392,28994620,0
2/17/1993,5.5228,5.531,5.4908,5.5071,23265151,0
2/18/1993,5.5228,5.5392,5.3941,5.4586,36448589,0
2/19/1993,5.4747,5.4908,5.4422,5.4908,26700747,0
2/22/1993,5.5071,5.5471,5.499,5.5471,19842976,0
2/23/1993,5.5796,5.6436,5.5631,5.5711,22044436,0
2/24/1993,5.5876,5.6197,5.5711,5.6114,15124066,0
2/25/1993,5.6279,5.6517,5.5711,5.6359,12554449,0
2/26/1993,5.6359,5.6517,5.5711,5.6114,17511837,0
3/1/1993,5.6359,5.6598,5.5552,5.5631,15042086,0
3/2/1993,5.5796,5.7,5.5552,5.7,21481028,0
3/3/1993,5.6679,5.7403,5.6517,5.7082,16909680,0
3/4/1993,5.7244,5.7244,5.6679,5.6679,9782126,0
3/5/1993,5.6679,5.7485,5.6279,5.7244,19258700,0
3/8/1993,5.7485,5.8372,5.7322,5.8372,22640636,0
3/9/1993,5.829,5.8855,5.8128,5.8206,17950044,0
3/10/1993,5.829,5.8691,5.7804,5.8531,12084944,0
3/11/1993,5.8449,5.8776,5.8206,5.8372,13338449,0
3/12/1993,5.7968,5.8046,5.7082,5.7727,18938246,0
3/15/1993,5.7727,5.7888,5.7485,5.7647,8188788,0
3/16/1993,5.7804,5.8206,5.7727,5.7968,7939872,0
3/17/1993,5.8046,5.8449,5.7888,5.8128,12217598,0
3/18/1993,5.8128,5.9176,5.8128,5.8934,21823843,0
3/19/1993,5.9176,5.9414,5.8691,5.9094,32783460,0
3/22/1993,5.8611,5.9335,5.829,5.9257,18024569,0
3/23/1993,5.9414,5.9738,5.8449,5.8776,13213251,0
3/24/1993,5.8776,6.0141,5.8691,5.9981,24497793,0
3/25/1993,5.9818,6.0382,5.9658,6.0141,19087292,0
3/26/1993,6.0223,6.03,5.9899,5.9899,12104318,0
3/29/1993,6.0141,6.0704,5.9981,6.0223,13383165,0
3/30/1993,6.0061,6.0704,5.9899,6.0623,11542400,0
3/31/1993,6.0623,6.0623,5.9414,5.9414,13257960,0
4/1/1993,5.9738,5.9981,5.9658,5.9818,10536315,0
4/2/1993,5.9257,6.0465,5.8855,5.9335,26796138,0
4/5/1993,5.9257,6.0061,5.9094,5.9738,11536441,0
4/6/1993,5.9981,6.0948,5.9899,6.0948,20398932,0
4/7/1993,6.0704,6.1349,6.0623,6.1189,16337328,0
4/8/1993,6.1106,6.151,6.0868,6.1349,13591834,0
4/12/1993,6.1268,6.2316,6.1268,6.2236,18151261,0
4/13/1993,6.2316,6.2316,6.1106,6.2153,26185035,0
4/14/1993,6.2316,6.3117,6.2153,6.2963,18427006,0
4/15/1993,6.2637,6.4005,6.2559,6.3762,17091517,0
4/16/1993,6.3846,6.4005,6.3203,6.3523,29499901,0
4/19/1993,6.3442,6.3603,6.3282,6.336,12445645,0
4/20/1993,6.3117,6.3282,6.2798,6.2963,13785598,0
4/21/1993,6.2877,6.2963,6.1912,6.1994,15304415,0
4/22/1993,6.159,6.2637,6.1349,6.151,17853164,0
4/23/1993,6.1431,6.2559,6.1431,6.2153,18236222,0
4/26/1993,6.1912,6.2316,6.1189,6.1349,12828699,0
4/27/1993,6.1025,6.2316,6.0948,6.1671,16258331,0
4/28/1993,6.1671,6.1671,5.9899,6.03,16695045,0
4/29/1993,6.0223,6.1106,6.0223,6.1106,17476068,0
4/30/1993,6.1349,6.1671,6.03,6.0465,13246039,0
5/3/1993,6.0465,6.0704,5.9899,6.0623,12005947,0
5/4/1993,6.0623,6.0785,5.9899,5.9899,14743987,0
5/5/1993,5.9176,6.1671,5.9176,6.151,30786192,0
5/6/1993,6.151,6.2559,6.1431,6.2392,23618398,0
5/7/1993,6.2392,6.3117,6.2392,6.2877,13138724,0
5/10/1993,6.2559,6.3442,6.2559,6.2798,20065058,0
5/11/1993,6.2559,6.2798,6.2072,6.2072,12824228,0
5/12/1993,6.1912,6.2637,6.1751,6.2316,20577788,0
5/13/1993,6.1912,6.1994,6.1349,6.151,17809937,0
5/14/1993,6.159,6.2236,6.1431,6.2236,13316095,0
5/17/1993,6.2153,6.2476,6.1994,6.2476,9510854,0
5/18/1993,6.2236,6.2316,6.1189,6.151,13050782,0
5/19/1993,6.151,6.2236,6.0545,6.2236,21342413,0
5/20/1993,6.2236,6.2316,6.1751,6.2072,15651700,0
5/21/1993,6.1912,6.2072,6.1431,6.1431,18164677,0
5/24/1993,6.1349,6.2153,6.1189,6.1912,11709337,0
5/25/1993,6.1912,6.2072,6.1349,6.151,10056376,0
5/26/1993,6.151,6.2153,6.1189,6.2072,15522025,0
5/27/1993,6.2392,6.3039,6.2316,6.2637,21245529,0
5/28/1993,6.2559,6.2798,6.1671,6.1912,10952164,0
6/1/1993,6.2072,6.3117,6.2072,6.2717,13512836,0
6/2/1993,6.2476,6.2963,6.2236,6.2717,14505508,0
6/3/1993,6.2476,6.2963,6.2316,6.2798,9707600,0
6/4/1993,6.2637,6.2717,6.2316,6.2637,8050172,0
6/7/1993,6.2559,6.3039,6.2392,6.2476,12436698,0
6/8/1993,6.2236,6.2637,6.2072,6.2316,17319563,0
6/9/1993,6.2316,6.2798,6.2153,6.2316,11819635,0
6/10/1993,6.2236,6.2637,6.2153,6.2316,11944834,0
6/11/1993,6.2559,6.3117,6.2559,6.2877,16061590,0
6/14/1993,6.2963,6.3117,6.1912,6.1994,11678035,0
6/15/1993,6.2236,6.3282,6.2236,6.2798,15976630,0
6/16/1993,6.2798,6.3684,6.2798,6.3603,17408993,0
6/17/1993,6.3442,6.3603,6.3282,6.3523,15207531,0
6/18/1993,6.3203,6.3523,6.3039,6.3282,33403507,0
6/21/1993,6.3523,6.3762,6.3117,6.3523,14879623,0
6/22/1993,6.3684,6.4087,6.3282,6.336,18362909,0
6/23/1993,6.3442,6.4328,6.336,6.4005,21858124,0
6/24/1993,6.3762,6.3925,6.3442,6.3684,13861614,0
6/25/1993,6.3684,6.3762,6.3117,6.3203,10598917,0
6/28/1993,6.3282,6.3684,6.3282,6.3603,12405398,0
6/29/1993,6.3523,6.4087,6.3442,6.3762,13703620,0
6/30/1993,6.3762,6.3925,6.3523,6.3846,15764976,0
7/1/1993,6.3846,6.3925,6.3282,6.3442,13663376,0
7/2/1993,6.3603,6.425,6.3603,6.3762,20779004,0
7/6/1993,6.3846,6.4087,6.3039,6.3117,13390618,0
7/7/1993,6.3282,6.3442,6.3117,6.3117,11569230,0
7/8/1993,6.336,6.5053,6.3039,6.4729,21011523,0
7/9/1993,6.457,6.5133,6.4488,6.4729,12363665,0
7/12/1993,6.4811,6.5053,6.457,6.497,6990426,0
7/13/1993,6.497,6.5535,6.4811,6.5377,19158836,0
7/14/1993,6.5377,6.6099,6.5377,6.5779,20491340,0
7/15/1993,6.5779,6.6099,6.5377,6.5938,15392353,0
7/16/1993,6.5938,6.7306,6.57,6.6665,37821339,0
7/19/1993,6.6665,6.6903,6.6258,6.6342,14675425,0
7/20/1993,6.6258,6.6665,6.57,6.6099,18450851,0
7/21/1993,6.5855,6.6179,6.57,6.602,11308393,0
7/22/1993,6.5855,6.602,6.5296,6.5377,11777898,0
7/23/1993,6.5213,6.57,6.497,6.5213,17394087,0
7/26/1993,6.5454,6.5938,6.5454,6.5855,11985078,0
7/27/1993,6.5938,6.602,6.5133,6.5535,9852180,0
7/28/1993,6.5377,6.57,6.5053,6.5213,10768837,0
7/29/1993,6.5377,6.5938,6.5213,6.5855,17692190,0
7/30/1993,6.602,6.6583,6.5377,6.57,14199957,0
8/2/1993,6.57,6.6342,6.57,6.602,9788088,0
8/3/1993,6.6342,6.6583,6.5614,6.5779,12499301,0
8/4/1993,6.5855,6.5855,6.5213,6.5535,12523146,0
8/5/1993,6.5855,6.6583,6.57,6.6342,10200958,0
8/6/1993,6.6583,6.6665,6.6099,6.6258,9791066,0
8/9/1993,6.642,6.6903,6.6099,6.6258,14010664,0
8/10/1993,6.6342,6.6342,6.5855,6.602,7474838,0
8/11/1993,6.5855,6.6179,6.5535,6.5855,8074015,0
8/12/1993,6.602,6.642,6.5133,6.5454,12007434,0
8/13/1993,6.5454,6.5535,6.4811,6.497,13415957,0
8/16/1993,6.5213,6.5377,6.4892,6.5213,9987813,0
8/17/1993,6.5213,6.5296,6.425,6.4729,13252001,0
8/18/1993,6.5213,6.5296,6.4649,6.4811,12637916,0
8/19/1993,6.457,6.497,6.4005,6.4488,18665482,0
8/20/1993,6.4729,6.5779,6.457,6.5779,25174480,0
8/23/1993,6.57,6.57,6.5133,6.5213,11779391,0
8/24/1993,6.5133,6.5779,6.497,6.5779,10205428,0
8/25/1993,6.5779,6.602,6.5535,6.5855,12946449,0
8/26/1993,6.602,6.642,6.5614,6.5855,12353233,0
8/27/1993,6.5535,6.5938,6.5296,6.5377,7585135,0
8/30/1993,6.5377,6.5855,6.5133,6.57,8489864,0
8/31/1993,6.5855,6.5855,6.5296,6.5535,10138353,0
9/1/1993,6.5535,6.5779,6.5377,6.5454,13344412,0
9/2/1993,6.5535,6.5614,6.497,6.5053,9294729,0
9/3/1993,6.4892,6.5296,6.4729,6.4892,13007558,0
9/7/1993,6.5213,6.5296,6.457,6.4729,11314355,0
9/8/1993,6.4649,6.5133,6.3762,6.425,17347884,0
9/9/1993,6.4087,6.4488,6.3846,6.3925,11426144,0
9/10/1993,6.4005,6.457,6.3684,6.4488,12953902,0
9/13/1993,6.457,6.4649,6.425,6.457,14596430,0
9/14/1993,6.457,6.5377,6.4328,6.5377,16763607,0
9/15/1993,6.4811,6.57,6.4488,6.5454,19219950,0
9/16/1993,6.5377,6.57,6.5213,6.5535,11704865,0
9/17/1993,6.4811,6.5855,6.4811,6.5855,42565587,0
9/20/1993,6.5454,6.5855,6.4892,6.4892,8594201,0
9/21/1993,6.4892,6.5133,6.3523,6.4328,13333976,0
9/22/1993,6.4729,6.497,6.4328,6.4405,14353478,0
9/23/1993,6.4649,6.4649,6.4087,6.425,10336589,0
9/24/1993,6.3684,6.3925,6.3039,6.3282,16475942,0
9/27/1993,6.3603,6.4405,6.3523,6.4405,12591712,0
9/28/1993,6.4405,6.457,6.3846,6.3925,9571965,0
9/29/1993,6.425,6.4328,6.3603,6.3603,9176984,0
9/30/1993,6.336,6.3925,6.3039,6.3925,9795543,0
10/1/1993,6.3846,6.4328,6.3684,6.3925,8167918,0
10/4/1993,6.3846,6.425,6.3684,6.425,10072771,0
10/5/1993,6.4328,6.457,6.3684,6.3762,8917637,0
